anyo;cod_proyecto;cod_gestor;cod_funcional;cod_economico;texto;importe;cod_gestor2;gestor;cod_funcion2;funcion;cod_proyecto2;proyecto;economico
2013;124001;16330;2276;146100;Plan Internacional de Navarra II. Asistencia Técnica;10000;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Estudios y trabajos técnicos
2013;124001;16330;2276;146102;Convenio fundaciones universidades;40000;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Estudios y trabajos técnicos
2013;124001;16330;2276;146103;Asistencia técnica CEIN;77000;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Estudios y trabajos técnicos
2013;124001;16330;2276;146104;Programa Licitaciones Internacionales;60000;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Estudios y trabajos técnicos
2013;124001;16330;4800;146100;Becas Navarra;725000;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Transferencias corrientes a particulares estudiantes
2013;124001;16330;4809;146100;Becas Navarra. Prácticas internacionales;200000;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Transferencias corrientes a familias y otros particulares
2013;124001;16330;6092;146100;Acciones en internet y redes sociales;16604;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Estudios, informes y otros
2013;124002;16300;1200;146100;Retribuciones del personal fijo;91067;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Retribuciones del personal fijo
2013;124002;16300;1210;146100;Retribuciones del personal contratado para cubrir plazas reservadas;10;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Retribuciones del personal contratado para cubrir plazas reservadas
2013;124002;16300;1211;146100;Retribuciones del personal contratado para cubrir vacantes;10;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Retribuciones del personal contratado para cubrir vacantes
2013;124002;16310;1220;145102;Retribuciones del personal contratado temporal para el Programa de Cooperación Territorial España-Francia-Andorra;6460;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Retribuciones del personal contratado temporal
2013;124002;16310;2276;145100;Elaboración de Programas Operativos (FEDER y FSE) 2014-2020;40000;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Estudios y trabajos técnicos
2013;124002;16310;2276;145102;Gastos de asistencia técnica objetivo Competitividad. PO FEDER 2007-2013 Navarra;10000;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Estudios y trabajos técnicos
2013;124002;16310;2276;145103;Gastos de asistencia técnica objetivo Competitividad. PO FSE 2007-2013 Navarra;10000;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Estudios y trabajos técnicos
2013;124003;16300;1200;146100;Retribuciones del personal fijo;74097;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Retribuciones del personal fijo
2013;124003;16300;1210;146100;Retribuciones del personal contratado para cubrir plazas reservadas;10;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Retribuciones del personal contratado para cubrir plazas reservadas
2013;124003;16300;1211;146100;Retribuciones del personal contratado para cubrir vacantes;10;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Retribuciones del personal contratado para cubrir vacantes
2013;124003;16320;2269;145100;Participación en foros transnacionales, federaciones e Interreg;20000;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Otros gastos diversos
2013;124003;16320;4459;145100;Transferencia corriente al Consorcio de la CTP;22000;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Transferencias corrientes a otros entes públicos
2013;124003;16320;4709;145100;Convenio de cooperación transfronteriza Aquitania-Navarra;200000;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Transferencias corrientes a otras empresas privadas
2013;124004;16300;1200;146100;Retribuciones del personal fijo;75621;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Retribuciones del personal fijo
2013;124004;16300;1210;146100;Retribuciones del personal contratado para cubrir plazas reservadas;10;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Retribuciones del personal contratado para cubrir plazas reservadas
2013;124004;16300;1211;146100;Retribuciones del personal contratado para cubrir vacantes;10;16;D.G. Política Económica e Internacional;14;Política exterior;12;Política económica e internacional;Retribuciones del personal contratado para cubrir vacantes
2013;124004;16340;2212;431300;Gastos diversos del edificio de la aduana en la Ciudad del Transporte;92000;16;D.G. Política Económica e Internacional;43;Comercio, Turismo y Pymes;12;Política económica e internacional;Gastos de mantenimiento de los centros
2013;124004;16340;4709;431300;Acciones de promoción exterior para empresas;400000;16;D.G. Política Económica e Internacional;43;Comercio, Turismo y Pymes;12;Política económica e internacional;Transferencias corrientes a otras empresas privadas
2013;124004;16340;4819;431300;Acciones de promoción exterior sectoriales;250000;16;D.G. Política Económica e Internacional;43;Comercio, Turismo y Pymes;12;Política económica e internacional;Transferencias corrientes a otras instituciones sin fines de lucro
2013;150000;17000;1000;923400;Retribuciones de altos cargos;89446;17;"Organ. Autón. ""Hacienda Tribut. Navarra""";92;Servicios de carácter general;15;Aplicación del sistema tributario de la Hacienda Pública de Navarra;Retribuciones de altos cargos
2013;150000;17000;1200;923400;Retribuciones del personal fijo;214823;17;"Organ. Autón. ""Hacienda Tribut. Navarra""";92;Servicios de carácter general;15;Aplicación del sistema tributario de la Hacienda Pública de Navarra;Retribuciones del personal fijo
2013;150000;17000;1210;923400;Retribuciones del personal contratado para cubrir plazas reservadas;10;17;"Organ. Autón. ""Hacienda Tribut. Navarra""";92;Servicios de carácter general;15;Aplicación del sistema tributario de la Hacienda Pública de Navarra;Retribuciones del personal contratado para cubrir plazas reservadas
2013;150000;17000;1211;923400;Retribuciones del personal contratado para cubrir vacantes;10;17;"Organ. Autón. ""Hacienda Tribut. Navarra""";92;Servicios de carácter general;15;Aplicación del sistema tributario de la Hacienda Pública de Navarra;Retribuciones del personal contratado para cubrir vacantes
2013;150000;17000;1220;923400;Retribuciones del personal contratado temporal;25965;17;"Organ. Autón. ""Hacienda Tribut. Navarra""";92;Servicios de carácter general;15;Aplicación del sistema tributario de la Hacienda Pública de Navarra;Retribuciones del personal contratado temporal
2013;150000;17000;1250;923400;Retribuciones del personal contratado para sustituciones;28000;17;"Organ. Autón. ""Hacienda Tribut. Navarra""";92;Servicios de carácter general;15;Aplicación del sistema tributario de la Hacienda Pública de Navarra;Retribuciones del personal contratado para sustituciones
2013;150000;17000;1400;923400;Retribuciones personales;1546178;17;"Organ. Autón. ""Hacienda Tribut. Navarra""";92;Servicios de carácter general;15;Aplicación del sistema tributario de la Hacienda Pública de Navarra;Retribuciones personales
2013;150000;17000;1600;923400;Seguridad social;1627903;17;"Organ. Autón. ""Hacienda Tribut. Navarra""";92;Servicios de carácter general;15;Aplicación del sistema tributario de la Hacienda Pública de Navarra;Seguridad social
2013;150000;17000;1710;923400;Complemento de productividad;458634;17;"Organ. Autón. ""Hacienda Tribut. Navarra""";92;Servicios de carácter general;15;Aplicación del sistema tributario de la Hacienda Pública de Navarra;Complemento de productividad
2013;150000;17000;2120;923400;Servicios de mantenimiento;10000;17;"Organ. Autón. ""Hacienda Tribut. Navarra""";92;Servicios de carácter general;15;Aplicación del sistema tributario de la Hacienda Pública de Navarra;Edificios y otras construcciones
2013;150000;17000;2150;923400;Mantenimiento de mobiliario diverso;3000;17;"Organ. Autón. ""Hacienda Tribut. Navarra""";92;Servicios de carácter general;15;Aplicación del sistema tributario de la Hacienda Pública de Navarra;Mobiliario y enseres
